t_sec,x_bin,y_bin,ask_band,N,U,L,n,loss_rate,wilson_95_low,wilson_95_high,resolved_mean_ask,gross_payout_sum,gross_ask_sum,gross_pnl_sum,gross_pnl_mean,fixed_mean_ask_wilson_screen_lower
30,"[0,1)","[0,2)","[0.95,0.98)",50,0,0,50,0,0,0.0713475991333587138560303648955163319305787845818625567216570,0.96360000,50,48.18000000,1.82000000,0.03640000,-0.0349475991333587138560303648955163319305787845818625567216570
30,"[0,1)","[0,2)","[0.98,1)",163,0,2,163,0.0122699386503067484662576687116564417177914110429447852760736,0.0033713344061106159039218609990651661894746823901149251708609,0.0436281276947416950914757539222789597061592946479460331487437,0.986748466257668711656441717791411042944785276073619631901840,161,160.84000000,0.16000000,0.000981595092024539877300613496932515337423312883435582822085890,-0.0303765939524104067479174717136900026509445707215656650505837
30,"[0,1)","[0,2)",ask=1,111,0,0,111,0,0,0.0334501046933923516666347857046477170867964640638518418778598,1.00000000,111,111.00000000,0E-8,0E-8,-0.0334501046933923516666347857046477170867964640638518418778598
30,"[0,1)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
30,"[0,1)",>=2,"(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.80000000,1,0.80000000,0.20000000,0.20000000,-0.593450685622762572644686990659235135454905747938657255997644
30,"[0,1)",>=2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
30,"[0,1)",>=2,"[0.95,0.98)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326,0.96200000,5,4.81000000,0.19000000,0.03800000,-0.396482464783174761084782871525556271809021898883564142795326
30,"[0,1)",>=2,"[0.98,1)",4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196,0.98750000,4,3.95000000,0.05000000,0.01250000,-0.477390836454597301712536589852471046460117866669254129450196
30,"[0,1)",>=2,ask=1,60,1,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006,1.00000000,59,59.00000000,0E-8,0E-8,-0.0611293705267883787274886475527909389645305107062714506721006
30,"[1,2)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
30,"[1,2)",<-2,"(0,0.90)",63,0,51,63,0.809523809523809523809523809523809523809523809523809523809524,0.695932128501254543134286323591658527329240859359987686096134,0.887538081277075347603801799890439650807111703834279104281120,0.195079365079365079365079365079365079365079365079365079365079,12,12.29000000,-0.29000000,-0.00460317460317460317460317460317460317460317460317460317460317,-0.082617446356440426968881164969804730172191068913644183646199
30,"[1,2)",<-2,"[0.90,0.95)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.92500000,2,1.85000000,0.15000000,0.07500000,-0.582619772493346908066213171022805867761678469589830388837810
30,"[1,2)",<-2,"[0.95,0.98)",0,0,0,0,,,,,0,0,0,,
30,"[1,2)",<-2,"[0.98,1)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.98000000,1,0.98000000,0.02000000,0.02000000,-0.773450685622762572644686990659235135454905747938657255997644
30,"[1,2)",<-2,ask=1,0,0,0,0,,,,,0,0,0,,
30,"[1,2)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
30,"[1,2)","[-2,0)","(0,0.90)",44,0,22,44,0.5,0.358317605399893930031819929204399590729373801575324831572777,0.641682394600106069968180070795600409270626198424675168427221,0.582954545454545454545454545454545454545454545454545454545455,22,25.65000000,-3.65000000,-0.0829545454545454545454545454545454545454545454545454545454545,-0.224636940054651524513634616250145863816080743879220622972676
30,"[1,2)","[-2,0)","[0.90,0.95)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588,0.925333333333333333333333333333333333333333333333333333333333,15,13.88000000,1.12000000,0.0746666666666666666666666666666666666666666666666666666666667,-0.129216634369181922239446858366336180295747476453451117956921
30,"[1,2)","[-2,0)","[0.95,0.98)",21,1,2,20,0.1,0.027866481213768216190008568038508467101765983679755710140331,0.301033645228487267541485359528450600613812011016586643169049,0.96400000,18,19.28000000,-1.28000000,-0.06400000,-0.265033645228487267541485359528450600613812011016586643169049
30,"[1,2)","[-2,0)","[0.98,1)",61,0,0,61,0,0,0.0592438678981128201463927791570055034227011733121636231099252,0.987508196721311475409836065573770491803278688524590163934426,61,60.23800000,0.76200000,0.0124918032786885245901639344262295081967213114754098360655738,-0.0467520646194242955562288447307759952259798618367537870443512
30,"[1,2)","[-2,0)",ask=1,99,0,0,99,0,0,0.0373532120678273866932630966596025985603856002591341880561622,1.00000000,99,99.00000000,0E-8,0E-8,-0.0373532120678273866932630966596025985603856002591341880561622
30,"[1,2)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
30,"[1,2)","[0,2)","(0,0.90)",4,0,2,4,0.5,0.150038989152149514156900362816506811250894777823785469987184,0.849961010847850485843099637183493188749105222176214530012816,0.65250000,2,2.61000000,-0.61000000,-0.15250000,-0.502461010847850485843099637183493188749105222176214530012816
30,"[1,2)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.90000000,1,0.90000000,0.10000000,0.10000000,-0.693450685622762572644686990659235135454905747938657255997644
30,"[1,2)","[0,2)","[0.95,0.98)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772,0.96500000,6,5.79000000,0.21000000,0.03500000,-0.355334287902165324898707055142237608185625673736798285240772
30,"[1,2)","[0,2)","[0.98,1)",51,0,1,51,0.0196078431372549019607843137254901960784313725490196078431373,0.0034696926410608447615060011063945706871154181397261987121593,0.103045687261449743546474286306970394566527461040005061252605,0.987980392156862745098039215686274509803921568627450980392157,50,50.38700000,-0.38700000,-0.00758823529411764705882352941176470588235294117647058823529412,-0.091026079418312488644513501993244904370449029667456041644762
30,"[1,2)","[0,2)",ask=1,282,1,1,281,0.00355871886120996441281138790035587188612099644128113879003559,0.00062847772520316503726474991615782639518720051847851139740092,0.0198792771672167827543681668030970230028635740055990527904503,1.00000000,280,281.00000000,-1.00000000,-0.00355871886120996441281138790035587188612099644128113879003559,-0.0198792771672167827543681668030970230028635740055990527904503
30,"[1,2)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
30,"[1,2)",>=2,"(0,0.90)",2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810,0.83500000,2,1.67000000,0.33000000,0.16500000,-0.492619772493346908066213171022805867761678469589830388837810
30,"[1,2)",>=2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
30,"[1,2)",>=2,"[0.95,0.98)",1,0,1,1,1,0.206549314377237427355313009340764864545094252061342744002356,1,0.97000000,0,0.97000000,-0.97000000,-0.97000000,-0.97000000
30,"[1,2)",>=2,"[0.98,1)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888,0.992666666666666666666666666666666666666666666666666666666667,3,2.97800000,0.02200000,0.00733333333333333333333333333333333333333333333333333333333333,-0.554163698421712133451205430061477613350464636117555940804555
30,"[1,2)",>=2,ask=1,95,0,0,95,0,1E-61,0.0388648535394729614867276295781033935607497988908014013830293,1.00000000,95,95.00000000,0E-8,0E-8,-0.0388648535394729614867276295781033935607497988908014013830293
30,"[2,4)",<-2,ask=0,0,0,0,0,,,,,0,0,0,,
30,"[2,4)",<-2,"(0,0.90)",62,0,42,62,0.677419354838709677419354838709677419354838709677419354838710,0.553680880928480944501583165244598945787262817856204948511187,0.780455093487161079011881296426071159077268699343584496853245,0.422258064516129032258064516129032258064516129032258064516129,20,26.18000000,-6.18000000,-0.0996774193548387096774193548387096774193548387096774193548387,-0.202713158003290111269945812555103417141784828375842561369374
30,"[2,4)",<-2,"[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.90000000,1,0.90000000,0.10000000,0.10000000,-0.693450685622762572644686990659235135454905747938657255997644
30,"[2,4)",<-2,"[0.95,0.98)",10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417,0.96400000,9,9.64000000,-0.64000000,-0.06400000,-0.368150026795238456603108413629514457559016823468113501651417
30,"[2,4)",<-2,"[0.98,1)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566,0.98500000,8,7.88000000,0.12000000,0.01500000,-0.309407564883880212890280277144521794238395570390205804016566
30,"[2,4)",<-2,ask=1,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910,1.00000000,10,10.00000000,0E-8,0E-8,-0.277532799862889204526030927043294338473666863904268179277910
30,"[2,4)","[-2,0)",ask=0,0,0,0,0,,,,,0,0,0,,
30,"[2,4)","[-2,0)","(0,0.90)",13,0,2,13,0.153846153846153846153846153846153846153846153846153846153846,0.043258178358081204655316136859050533509986792180188296408137,0.422346310194825360190128507858522159720211120688889875204053,0.697692307692307692307692307692307692307692307692307692307692,11,9.07000000,1.93000000,0.148461538461538461538461538461538461538461538461538461538462,-0.120038617887133052497820815550829852027903428381197567511745
30,"[2,4)","[-2,0)","[0.90,0.95)",6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995,0.923333333333333333333333333333333333333333333333333333333333,5,5.54000000,-0.54000000,-0.09000000,-0.486836155519803546603176090370596251268978691650310588689328
30,"[2,4)","[-2,0)","[0.95,0.98)",21,0,1,21,0.0476190476190476190476190476190476190476190476190476190476190,0.008455987809826386088833643724683707809443898871529123314198,0.226693600741225617656171211278597619876187574039401424618264,0.964761904761904761904761904761904761904761904761904761904762,20,20.26000000,-0.26000000,-0.0123809523809523809523809523809523809523809523809523809523810,-0.191455505503130379560933116040502381780949478801306186523026
30,"[2,4)","[-2,0)","[0.98,1)",60,0,0,60,0,0,0.0601718521420898546776104293946743481493038991076413529882080,0.986266666666666666666666666666666666666666666666666666666667,60,59.17600000,0.82400000,0.0137333333333333333333333333333333333333333333333333333333333,-0.0464385188087565213442770960613410148159705657743080196548750
30,"[2,4)","[-2,0)",ask=1,380,0,2,380,0.00526315789473684210526315789473684210526315789473684210526316,0.00144453632069963151143240762766271589344379553121073414055902,0.0189843637902629699622353294110224242106732362219024638908546,1.00000000,378,380.00000000,-2.00000000,-0.00526315789473684210526315789473684210526315789473684210526316,-0.0189843637902629699622353294110224242106732362219024638908546
30,"[2,4)","[0,2)",ask=0,0,0,0,0,,,,,0,0,0,,
30,"[2,4)","[0,2)","(0,0.90)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.86000000,1,0.86000000,0.14000000,0.14000000,-0.653450685622762572644686990659235135454905747938657255997644
30,"[2,4)","[0,2)","[0.90,0.95)",1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644,0.91000000,1,0.91000000,0.09000000,0.09000000,-0.703450685622762572644686990659235135454905747938657255997644
30,"[2,4)","[0,2)","[0.95,0.98)",0,0,0,0,,,,,0,0,0,,
30,"[2,4)","[0,2)","[0.98,1)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326,0.99140000,5,4.95700000,0.04300000,0.00860000,-0.425882464783174761084782871525556271809021898883564142795326
30,"[2,4)","[0,2)",ask=1,608,0,0,608,0,1E-62,0.00627851997492687162396207831900579578620643167108275258240337,1.00000000,608,608.00000000,0E-8,0E-8,-0.00627851997492687162396207831900579578620643167108275258240337
30,"[2,4)",>=2,ask=0,0,0,0,0,,,,,0,0,0,,
30,"[2,4)",>=2,"(0,0.90)",0,0,0,0,,,,,0,0,0,,
30,"[2,4)",>=2,"[0.90,0.95)",0,0,0,0,,,,,0,0,0,,
