t_sec,period,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
15,pre,"[0,1)",>=2,73,1,0,72,0,0,0.0506511725964578009440305106347497027080222716711094909621028
15,pre,"[1,2)",<-2,78,0,31,78,0.397435897435897435897435897435897435897435897435897435897436,0.296118646443823883220673103881130778696560879413197891908502,0.508381417086882636023995505315812720594604877200947285491586
15,pre,"[1,2)","[-2,0)",269,0,4,269,0.0148698884758364312267657992565055762081784386617100371747212,0.0057974046274929036055939417826206874381038724127360822038833,0.0376031066873072847717349919982987839773434628743935544199533
15,pre,"[1,2)","[0,2)",321,1,1,320,0.003125,0.00055185239181754792305420051494865353455265819478182635999583,0.0174861679467965022766498120209252920091569312315846431714459
15,pre,"[1,2)",>=2,84,1,0,83,0,1E-61,0.0442353096419738403383844233759625755395690083553910862604569
15,pre,"[2,4)",<-2,141,1,16,140,0.114285714285714285714285714285714285714285714285714285714286,0.0715826081443709577221278262878140281917234072480609695805814,0.177590746426319064230119646850468888003840043363390195491147
15,pre,"[2,4)","[-2,0)",456,0,2,456,0.00438596491228070175438596491228070175438596491228070175438596,0.00120361494960317181090585090662975576172194912923036927893985,0.0158489118947667771834360341981542079580507448908773924550840
15,pre,"[2,4)","[0,2)",531,0,0,531,0,1E-62,0.00718242529134596517200172377655766574245737474152530426036253
15,pre,"[2,4)",>=2,163,1,0,162,0,0,0.0231634408429044637303637564969273466890795996273615771637198
15,pre,"[4,8)",<-2,199,2,1,197,0.00507614213197969543147208121827411167512690355329949238578680,0.0008966264365875957392282075444145557992390656578251637818202,0.0281882988322993575702864233138565954333675902475404666037616
15,pre,"[4,8)","[-2,0)",555,2,0,553,0,0,0.00689865806477440279013028213642785260757247957486986506942444
15,pre,"[4,8)","[0,2)",644,1,0,643,0,0,0.00593879499885146642807883865354409437077237585272551164821106
15,pre,"[4,8)",>=2,279,4,0,275,0,0,0.0137764980750740228927902592920776978310577983656187901533563
15,pre,"[8,infinity)",<-2,409,0,0,409,0,0,0.00930492502295548945302403002365986899833395950213918851802341
15,pre,"[8,infinity)","[-2,0)",469,4,0,465,0,0,0.00819351349677305338668302439248099435908213205204222429809582
15,pre,"[8,infinity)","[0,2)",636,5,0,631,0,0,0.00605105222307025516497925031891604037257083972603505401296702
15,pre,"[8,infinity)",>=2,595,4,0,591,0,0,0.00645795407117390272613254990935949658017641077455260212122449
15,post,"[0,1)",<-2,3,0,2,3,0.666666666666666666666666666666666666666666666666666666666667,0.207659600802047752945264855140917075218944785512027051294273,0.938508055279603758126555557060812609219789224671009857326435
15,post,"[0,1)","[-2,0)",67,0,20,67,0.298507462686567164179104477611940298507462686567164179104478,0.202315112766027203730138715363468975993197912770058889440939,0.416552137436437694964042804801396345544265491959887638305733
15,post,"[0,1)","[0,2)",71,0,1,71,0.0140845070422535211267605633802816901408450704225352112676056,0.0024906032705442203802085317687359970085002596631454615946497,0.0755605052024900550720905661746277482751243345924642547612745
15,post,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
15,post,"[1,2)",<-2,7,0,2,7,0.285714285714285714285714285714285714285714285714285714285714,0.082218924004056765947248749487853093510976457849667296896903,0.641065548167380691532554181912344651606347591552555757252367
15,post,"[1,2)","[-2,0)",34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
15,post,"[1,2)","[0,2)",55,0,0,55,0,0,0.0652849011170863617082752164831945160186431362702498605244216
15,post,"[1,2)",>=2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
15,post,"[2,4)",<-2,10,0,1,10,0.1,0.017876213095072907017716328005121013219916667655301041770911,0.404150026795238456603108413629514457559016823468113501651417
15,post,"[2,4)","[-2,0)",57,0,0,57,0,0,0.0631388348529789376467493545126918698924588930481735356113293
15,post,"[2,4)","[0,2)",77,0,0,77,0,0,0.0475184252824340770166203434103553291498538565761673835857880
15,post,"[2,4)",>=2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
15,post,"[4,8)",<-2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
15,post,"[4,8)","[-2,0)",59,0,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006
15,post,"[4,8)","[0,2)",76,0,0,76,0,0,0.0481135850651373179806680027772221016786979542922821152437366
15,post,"[4,8)",>=2,25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
15,post,"[8,infinity)",<-2,31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
15,post,"[8,infinity)","[-2,0)",47,0,0,47,0,0,0.0755576041639963038825695812256625050553254265806214850274608
15,post,"[8,infinity)","[0,2)",53,0,0,53,0,1E-61,0.0675819885765418623175236146915175279342690912177879901825493
15,post,"[8,infinity)",>=2,51,0,0,51,0,0,0.0700466198985314286470815236343186373048119762891080460857752
10,pre,"[0,1)",<-2,91,0,77,91,0.846153846153846153846153846153846153846153846153846153846154,0.758178592877622292359750792257838831443486608368843415788335,0.906087865940845257873385857097024563105915989233448340650699
10,pre,"[0,1)","[-2,0)",329,0,75,329,0.227963525835866261398176291793313069908814589665653495440729,0.185924664544266370689009278711068064400972863185987351847318,0.276281754589266064139799483790972270359081137311232863016826
10,pre,"[0,1)","[0,2)",369,1,2,368,0.00543478260869565217391304347826086956521739130434782608695652,0.00149168085902056743260031684236160647686628760508524434714142,0.0195964970046408356880794333939681133454146802923208793225134
10,pre,"[0,1)",>=2,73,0,1,73,0.0136986301369863013698630136986301369863013698630136986301370,0.0024222514664838605883421806918395867838947832543642236570815,0.0735973727096381761174248229999780209218046046922383244280093
10,pre,"[1,2)",<-2,70,0,16,70,0.228571428571428571428571428571428571428571428571428571428571,0.145880632225724379330628151586562086764032014383941422569413,0.339503315939849090105520244798958979856886544084537321157971
10,pre,"[1,2)","[-2,0)",279,0,2,279,0.00716845878136200716845878136200716845878136200716845878136201,0.0019680562353958329428998256230863419085078652413544628827612,0.0257558101786335797674159938841236228264598157524467927125164
10,pre,"[1,2)","[0,2)",322,0,1,322,0.00310559006211180124223602484472049689440993788819875776397516,0.00054842342044564701640244085549488471329980002061348422234399,0.0173788803727423031011443666043163858730037567770934893730247
10,pre,"[1,2)",>=2,77,1,0,76,0,0,0.0481135850651373179806680027772221016786979542922821152437366
10,pre,"[2,4)",<-2,136,2,2,134,0.0149253731343283582089552238805970149253731343283582089552239,0.0041026643692217278044964106082707205556903792726782212040440,0.0527848561763522397572409359251102860783581259045757763885504
10,pre,"[2,4)","[-2,0)",452,0,0,452,0,0,0.00842718174567172976584749041279020052587869998611961204516334
10,pre,"[2,4)","[0,2)",543,0,0,543,0,0,0.00702481269247311261637571395743827484062628527923343045838662
10,pre,"[2,4)",>=2,157,0,0,157,0,0,0.0238835114333088644135281400140294885041317491684403884074408
10,pre,"[4,8)",<-2,197,1,0,196,0,0,0.0192225319178681433650640704988290932892267511679518953367395
10,pre,"[4,8)","[-2,0)",568,2,0,566,0,0,0.00674127647476572165629308277808169445149850277553963685219350
10,pre,"[4,8)","[0,2)",645,1,0,644,0,0,0.00592962794892282768015890947775577687289665291053752824014732
10,pre,"[4,8)",>=2,263,4,0,259,0,0,0.0146151175614753434966925135614189682936641766171543916525436
10,pre,"[8,infinity)",<-2,400,1,0,399,0,0,0.00953590733173262894676946632098244475241214828569198153625572
10,pre,"[8,infinity)","[-2,0)",499,3,0,496,0,0,0.00768535453172993850005759070696592262714438186364832440553718
10,pre,"[8,infinity)","[0,2)",628,5,0,623,0,1E-62,0.00612827815811870432183962483684545569672171025614518116830791
10,pre,"[8,infinity)",>=2,608,5,0,603,0,0,0.00633025111395557476216721166413153669371596027637022175595290
10,post,"[0,1)",<-2,2,0,2,2,1,0.342380227506653091933786828977194132238321530410169611162190,1
10,post,"[0,1)","[-2,0)",61,0,13,61,0.213114754098360655737704918032786885245901639344262295081967,0.128997737400574405013471215551111153102158105089946358760904,0.331224154016375573759049231506187086566604863203918015154626
10,post,"[0,1)","[0,2)",78,0,2,78,0.0256410256410256410256410256410256410256410256410256410256410,0.0070600934727592156848624913108368411456226662275112298010495,0.0887527003567584358217298262250268430760189581129102156743425
10,post,"[0,1)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
10,post,"[1,2)",<-2,6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995
10,post,"[1,2)","[-2,0)",36,0,0,36,0,0,0.0964186285944636615382445947927992309228324969090787481472514
10,post,"[1,2)","[0,2)",56,0,0,56,0,0,0.0641939367187634082571385364426753514186284263063409088932485
10,post,"[1,2)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
10,post,"[2,4)",<-2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
10,post,"[2,4)","[-2,0)",57,0,0,57,0,0,0.0631388348529789376467493545126918698924588930481735356113293
10,post,"[2,4)","[0,2)",72,0,0,72,0,0,0.0506511725964578009440305106347497027080222716711094909621028
10,post,"[2,4)",>=2,21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
10,post,"[4,8)",<-2,16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
10,post,"[4,8)","[-2,0)",54,0,0,54,0,0,0.0664135880908963855375278976388973577065364193631704384352427
10,post,"[4,8)","[0,2)",84,0,0,84,0,0,0.0437317284146598801624975314283815795965094588977717772519719
10,post,"[4,8)",>=2,21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
10,post,"[8,infinity)",<-2,33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
10,post,"[8,infinity)","[-2,0)",44,0,0,44,0,0,0.0802956037584806626166952308778981439265432201360044951705709
10,post,"[8,infinity)","[0,2)",62,0,0,62,0,0,0.0583440721013724791893274262008387953817748151642297448820570
10,post,"[8,infinity)",>=2,46,0,0,46,0,0,0.0770735630855803739782707173457028486860107581201611900926340
5,pre,"[0,1)",<-2,77,0,46,77,0.597402597402597402597402597402597402597402597402597402597403,0.485768531679494621298954246995934582737927890180543277516991,0.699779827031719519541963867924126067427684994902021517888375
5,pre,"[0,1)","[-2,0)",347,0,45,347,0.129682997118155619596541786743515850144092219020172910662824,0.0983507840292037020639488970126055141949559576588388733074875,0.169124613935818542638377491994085420756047075035240431964690
5,pre,"[0,1)","[0,2)",367,1,5,366,0.0136612021857923497267759562841530054644808743169398907103825,0.0058489885272357335455313482991574473565512465053851321120169,0.0315763960276221802034725520442911178405155184361615747229961
5,pre,"[0,1)",>=2,80,0,0,80,0,0,0.0458181295355271052802616467866728343095157757904777021011736
5,pre,"[1,2)",<-2,77,1,2,76,0.0263157894736842105263157894736842105263157894736842105263158,0.0072466590751283323922110306699458982188724227321200258657579,0.0909662109865807056947376035400539875819993234395156622598871
5,pre,"[1,2)","[-2,0)",300,1,0,299,0,1E-62,0.0126847190462405270686261674327403590702579934515284510943375
5,pre,"[1,2)","[0,2)",312,0,0,312,0,0,0.0121626173936682384333738107329222357213622650363606514344434
5,pre,"[1,2)",>=2,83,0,0,83,0,1E-61,0.0442353096419738403383844233759625755395690083553910862604569
5,pre,"[2,4)",<-2,134,2,1,132,0.00757575757575757575757575757575757575757575757575757575757576,0.0013385613550180305282437936745715111818557306384673335977349,0.0416634710981569761492577858379989357717309058489389363527927
5,pre,"[2,4)","[-2,0)",472,0,0,472,0,0,0.00807298050534444470969714200369917797794469668853625460172894
5,pre,"[2,4)","[0,2)",532,0,0,532,0,0,0.00716902127944447215360868717415124311242102171928662591640759
5,pre,"[2,4)",>=2,138,1,0,137,0,0,0.0272750570241160523589009578516222674823195161467111647976672
5,pre,"[4,8)",<-2,195,0,0,195,0,0,0.0193192045737210765227711500439204015803178609317136366165510
5,pre,"[4,8)","[-2,0)",554,0,0,554,0,0,0.00688629136460235296623057090328948818154565699127343217388122
5,pre,"[4,8)","[0,2)",640,4,0,636,0,0,0.00600376666397079416182404752565388915657959842408594794198883
5,pre,"[4,8)",>=2,265,3,0,262,0,0,0.0144501871067639922849898589871660761104183972919674060858556
5,pre,"[8,infinity)",<-2,380,2,0,378,0,1E-62,0.0100603502630603685743121753758860721631045100036568112539210
5,pre,"[8,infinity)","[-2,0)",524,2,0,522,0,1E-62,0.00730535555205056245728978604533966160871103625797648451780111
5,pre,"[8,infinity)","[0,2)",634,5,0,629,0,0,0.00607017566114065733679003969641291315605861570340727881170335
5,pre,"[8,infinity)",>=2,616,5,0,611,0,0,0.00624788515085220944538737578246270361994157330736740560046405
5,post,"[0,1)",<-2,5,0,2,5,0.4,0.117620774232647912731540971445135881574723095506224918639884,0.769275718723987039485415602859975372787081284270487909919182
5,post,"[0,1)","[-2,0)",65,0,8,65,0.123076923076923076923076923076923076923076923076923076923077,0.0637046750986922385564270423089040512583819925158085008814379,0.224514940821615253034559809141213946968561218306959622663892
5,post,"[0,1)","[0,2)",69,0,1,69,0.0144927536231884057971014492753623188405797101449275362318841,0.0025629246445884669875795259082180627087176604343799674346941,0.0776312246114472630839370620856753805435217557197008803006097
5,post,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
5,post,"[1,2)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
5,post,"[1,2)","[-2,0)",37,0,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134
5,post,"[1,2)","[0,2)",46,0,0,46,0,0,0.0770735630855803739782707173457028486860107581201611900926340
5,post,"[1,2)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
5,post,"[2,4)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
5,post,"[2,4)","[-2,0)",63,0,0,63,0,0,0.0574711995888517149615499543750721737797381671477228770828911
5,post,"[2,4)","[0,2)",80,0,0,80,0,0,0.0458181295355271052802616467866728343095157757904777021011736
5,post,"[2,4)",>=2,17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
5,post,"[4,8)",<-2,20,0,0,20,0,0,0.161125158052819354664367409458698834644472493370427941636724
5,post,"[4,8)","[-2,0)",56,0,0,56,0,0,0.0641939367187634082571385364426753514186284263063409088932485
5,post,"[4,8)","[0,2)",83,0,0,83,0,1E-61,0.0442353096419738403383844233759625755395690083553910862604569
5,post,"[4,8)",>=2,21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
5,post,"[8,infinity)",<-2,35,0,0,35,0,0,0.0989009923244040343269259218648434359116695776673122585987557
5,post,"[8,infinity)","[-2,0)",43,0,0,43,0,0,0.0820098032257911641526771184451815481418608757099502151814816
5,post,"[8,infinity)","[0,2)",56,0,0,56,0,0,0.0641939367187634082571385364426753514186284263063409088932485
5,post,"[8,infinity)",>=2,46,0,0,46,0,0,0.0770735630855803739782707173457028486860107581201611900926340
3,pre,"[0,1)",<-2,68,0,30,68,0.441176470588235294117647058823529411764705882352941176470588,0.329462339695301954869203357786229457040779646044200249888353,0.559181346954118107741316999928805342680101206531762788760545
3,pre,"[0,1)","[-2,0)",343,0,39,343,0.113702623906705539358600583090379008746355685131195335276968,0.0842996880885955340120716130233899693994634962728585035681743,0.151662469085364243633192152936309473803317544452773192113486
3,pre,"[0,1)","[0,2)",373,0,4,373,0.0107238605898123324396782841823056300268096514745308310991957,0.0041779830694256447868557115529048838528322452328426307179986,0.0272449364197180354154697903061510423155444852208875495389338
3,pre,"[0,1)",>=2,79,0,0,79,0,0,0.0463712116539226537995918502603343755594242531930567830938932
3,pre,"[1,2)",<-2,90,2,3,88,0.0340909090909090909090909090909090909090909090909090909090909,0.0116609971995854567896147551593687531435967137754756121453784,0.0954960421927004578102574269591179048041229178442322927007592
3,pre,"[1,2)","[-2,0)",288,1,0,287,0,1E-62,0.0132080853818795220014717836547854462409633379207316211759028
3,pre,"[1,2)","[0,2)",311,0,0,311,0,1E-62,0.0122012483206091372512426986859317563594633993975987925369145
3,pre,"[1,2)",>=2,76,1,0,75,0,0,0.0487238424828058578057558740910260828590172798392949508123418
3,pre,"[2,4)",<-2,119,0,0,119,0,0,0.0312716802419394988016609447635375212858682227857432872647204
3,pre,"[2,4)","[-2,0)",465,1,0,464,0,0,0.00821102693715396096276389260126241695625451030460113632140797
3,pre,"[2,4)","[0,2)",548,0,0,548,0,0,0.00696116386199664388059529302031308155050910259032414791106544
3,pre,"[2,4)",>=2,140,1,0,139,0,0,0.0268931642984424248300934156766418861146633454377534543967238
3,pre,"[4,8)",<-2,197,0,0,197,0,0,0.0191268219383114348819199091234841886811462113505488676203058
3,pre,"[4,8)","[-2,0)",544,1,0,543,0,0,0.00702481269247311261637571395743827484062628527923343045838662
3,pre,"[4,8)","[0,2)",662,2,0,660,0,0,0.00578671122396969236943198589573286350725183967135283105197546
3,pre,"[4,8)",>=2,263,4,0,259,0,0,0.0146151175614753434966925135614189682936641766171543916525436
3,pre,"[8,infinity)",<-2,401,2,0,399,0,0,0.00953590733173262894676946632098244475241214828569198153625572
3,pre,"[8,infinity)","[-2,0)",502,3,0,499,0,1E-62,0.00763950297515927937910874227489125168141482113556244339445903
3,pre,"[8,infinity)","[0,2)",669,4,0,665,0,0,0.00574345200949027850709591238621796743737869975486736596680223
3,pre,"[8,infinity)",>=2,593,4,0,589,0,0,0.00647974051669011322977062942639329291807274719349882595001312
3,post,"[0,1)",<-2,6,0,2,6,0.333333333333333333333333333333333333333333333333333333333333,0.096771411105780481356761565536894948952997489896717266451625,0.700006684861607960276140786177184253775544401348882161961965
3,post,"[0,1)","[-2,0)",62,0,5,62,0.0806451612903225806451612903225806451612903225806451612903226,0.0349383469859927281240093521245295298304221110829594757294279,0.175285713486126125389620102108432040489776120990265471591008
3,post,"[0,1)","[0,2)",71,0,1,71,0.0140845070422535211267605633802816901408450704225352112676056,0.0024906032705442203802085317687359970085002596631454615946497,0.0755605052024900550720905661746277482751243345924642547612745
3,post,"[0,1)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,post,"[1,2)",<-2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
3,post,"[1,2)","[-2,0)",34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,post,"[1,2)","[0,2)",50,0,0,50,0,0,0.0713475991333587138560303648955163319305787845818625567216570
3,post,"[1,2)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
3,post,"[2,4)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
3,post,"[2,4)","[-2,0)",66,0,0,66,0,0,0.0550025570135412927977427089779817231457155686687380386388194
3,post,"[2,4)","[0,2)",72,0,0,72,0,0,0.0506511725964578009440305106347497027080222716711094909621028
3,post,"[2,4)",>=2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
3,post,"[4,8)",<-2,17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
3,post,"[4,8)","[-2,0)",59,0,0,59,0,0,0.0611293705267883787274886475527909389645305107062714506721006
3,post,"[4,8)","[0,2)",85,0,0,85,0,1E-61,0.0432394838140514837045856570849315112406781489145870561252631
3,post,"[4,8)",>=2,18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
3,post,"[8,infinity)",<-2,34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
3,post,"[8,infinity)","[-2,0)",42,0,0,42,0,1E-61,0.0837987908657039155820891979759801121544070253800093089929563
3,post,"[8,infinity)","[0,2)",63,0,0,63,0,0,0.0574711995888517149615499543750721737797381671477228770828911
3,post,"[8,infinity)",>=2,46,0,0,46,0,0,0.0770735630855803739782707173457028486860107581201611900926340
