t_sec,utc_market_start_date,x_bin,y_bin,N,U,L,resolved,loss_rate,wilson_95_low,wilson_95_high
30,2026-09-03,"[1,2)","[0,2)",6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
30,2026-09-03,"[1,2)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
30,2026-09-03,"[2,4)",<-2,10,0,4,10,0.4,0.168180329706236137316988431060809769804217864178205459186317,0.687326230266341703588217754347849097890515508602648176669265
30,2026-09-03,"[2,4)","[-2,0)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
30,2026-09-03,"[2,4)","[0,2)",13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
30,2026-09-03,"[2,4)",>=2,9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
30,2026-09-03,"[4,8)",<-2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
30,2026-09-03,"[4,8)","[-2,0)",18,0,0,18,0,0,0.175879223646657630299759265673340687198492408383498668745102
30,2026-09-03,"[4,8)","[0,2)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
30,2026-09-03,"[4,8)",>=2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
30,2026-09-03,"[8,infinity)",<-2,28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
30,2026-09-03,"[8,infinity)","[-2,0)",19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
30,2026-09-03,"[8,infinity)","[0,2)",33,0,0,33,0,0,0.104269997542452055904110156546589646564609266108543906361983
30,2026-09-03,"[8,infinity)",>=2,35,0,0,35,0,0,0.0989009923244040343269259218648434359116695776673122585987557
30,2026-09-04,"[0,1)",<-2,2,0,2,2,1,0.342380227506653091933786828977194132238321530410169611162190,1
30,2026-09-04,"[0,1)","[-2,0)",7,0,3,7,0.428571428571428571428571428571428571428571428571428571428571,0.158219855251469707611507071804452675421473342123943463411485,0.749541635472342778215093905328946572950968007676797554638273
30,2026-09-04,"[0,1)","[0,2)",14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
30,2026-09-04,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
30,2026-09-04,"[1,2)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
30,2026-09-04,"[1,2)","[-2,0)",5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
30,2026-09-04,"[1,2)","[0,2)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
30,2026-09-04,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
30,2026-09-04,"[2,4)",<-2,5,0,4,5,0.8,0.375534629762525314372013921647583449989903515711330528044035,0.963775891367569828977116355437082786924683344958530986278769
30,2026-09-04,"[2,4)","[-2,0)",24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
30,2026-09-04,"[2,4)","[0,2)",26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
30,2026-09-04,"[2,4)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
30,2026-09-04,"[4,8)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
30,2026-09-04,"[4,8)","[-2,0)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
30,2026-09-04,"[4,8)","[0,2)",29,0,0,29,0,0,0.116969798499740742321570618566042766673886847202390383923475
30,2026-09-04,"[4,8)",>=2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
30,2026-09-04,"[8,infinity)",<-2,17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
30,2026-09-04,"[8,infinity)","[-2,0)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
30,2026-09-04,"[8,infinity)","[0,2)",34,0,0,34,0,0,0.101514554153323765588772493480518861287464008360250122371569
30,2026-09-04,"[8,infinity)",>=2,24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
30,2026-09-05,"[0,1)",<-2,2,0,1,2,0.5,0.094531205734230729793326600900495328768115141516490687279156,0.905468794265769270206673399099504671231884858483509312720844
30,2026-09-05,"[0,1)","[-2,0)",34,0,11,34,0.323529411764705882352941176470588235294117647058823529411765,0.191316435640255105959574612240161693573945049083247344580514,0.491571054060917987777639208988256728056924600926252698609454
30,2026-09-05,"[0,1)","[0,2)",32,0,1,32,0.03125,0.0055378601640031283559871813698814651633504748345116280565202,0.157442638200125572334291802676513629471720027429316092144911
30,2026-09-05,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
30,2026-09-05,"[1,2)",<-2,2,0,2,2,1,0.342380227506653091933786828977194132238321530410169611162190,1
30,2026-09-05,"[1,2)","[-2,0)",19,0,2,19,0.105263157894736842105263157894736842105263157894736842105263,0.029358560298870137791490101209690328416178648443629948669908,0.313940827111090060879334310499283241418403973740958019533294
30,2026-09-05,"[1,2)","[0,2)",28,0,0,28,0,0,0.120643304765845633983553520438697530858973767234507701423027
30,2026-09-05,"[1,2)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
30,2026-09-05,"[2,4)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
30,2026-09-05,"[2,4)","[-2,0)",37,0,0,37,0,0,0.0940578258372024807966737008331431353361241242445789105818134
30,2026-09-05,"[2,4)","[0,2)",40,0,0,40,0,0,0.0876216011972866346356086872023508038951983377213078295861324
30,2026-09-05,"[2,4)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
30,2026-09-05,"[4,8)",<-2,4,0,2,4,0.5,0.150038989152149514156900362816506811250894777823785469987184,0.849961010847850485843099637183493188749105222176214530012816
30,2026-09-05,"[4,8)","[-2,0)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
30,2026-09-05,"[4,8)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
30,2026-09-05,"[4,8)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
30,2026-09-05,"[8,infinity)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
30,2026-09-05,"[8,infinity)","[-2,0)",7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
30,2026-09-05,"[8,infinity)","[0,2)",3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
30,2026-09-05,"[8,infinity)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
30,2026-09-06,"[0,1)",<-2,3,0,3,3,1,0.438502968244954533215461236605189053316202030549110725862112,1
30,2026-09-06,"[0,1)","[-2,0)",27,0,6,27,0.222222222222222222222222222222222222222222222222222222222222,0.106072394523600380740224020849676229842787454659828244297480,0.407569288666325765682496829829865273788827064035142820353726
30,2026-09-06,"[0,1)","[0,2)",32,0,1,32,0.03125,0.0055378601640031283559871813698814651633504748345116280565202,0.157442638200125572334291802676513629471720027429316092144911
30,2026-09-06,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
30,2026-09-06,"[1,2)",<-2,6,0,5,6,0.833333333333333333333333333333333333333333333333333333333333,0.436497177813529786730157242962737082064354641683022744644003,0.969946630251693330004038053609104512478561575825778398528811
30,2026-09-06,"[1,2)","[-2,0)",14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
30,2026-09-06,"[1,2)","[0,2)",24,0,0,24,0,0,0.137976204674980184720288987191152453368712544577434277225593
30,2026-09-06,"[1,2)",>=2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
30,2026-09-06,"[2,4)",<-2,3,0,1,3,0.333333333333333333333333333333333333333333333333333333333333,0.061491944720396241873444442939187390780210775328990142673567,0.792340399197952247054735144859082924781055214487972948705729
30,2026-09-06,"[2,4)","[-2,0)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
30,2026-09-06,"[2,4)","[0,2)",38,0,0,38,0,1E-61,0.0918098682255839546063730448500120445729383741592083301937471
30,2026-09-06,"[2,4)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
30,2026-09-06,"[4,8)",<-2,6,0,1,6,0.166666666666666666666666666666666666666666666666666666666667,0.030053369748306669995961946390895487521438424174221601471187,0.563502822186470213269842757037262917935645358316977255355995
30,2026-09-06,"[4,8)","[-2,0)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
30,2026-09-06,"[4,8)","[0,2)",25,0,0,25,0,0,0.133192250939048476302451276015897355794721028940851862306375
30,2026-09-06,"[4,8)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
30,2026-09-06,"[8,infinity)",<-2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
30,2026-09-06,"[8,infinity)","[-2,0)",8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
30,2026-09-06,"[8,infinity)","[0,2)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
30,2026-09-06,"[8,infinity)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
30,2026-09-07,"[0,1)",<-2,5,0,5,5,1,0.565517535216825238915217128474443728190978101116435857204674,1
30,2026-09-07,"[0,1)","[-2,0)",24,0,12,24,0.5,0.314274258195733550651905259457824237626425414355706837450665,0.685725741804266449348094740542175762373574585644293162549335
30,2026-09-07,"[0,1)","[0,2)",19,0,1,19,0.0526315789473684210526315789473684210526315789473684210526316,0.009351994062300372239682735531150055812641532410381552076884,0.246387311668987852920584931072353323333218772732151478553412
30,2026-09-07,"[0,1)",>=2,3,0,0,3,0,0,0.561497031755045466784538763394810946683797969450889274137888
30,2026-09-07,"[1,2)",<-2,7,0,7,7,1,0.645669564933312599213793160066205261392910551394812873651709,1
30,2026-09-07,"[1,2)","[-2,0)",12,0,1,12,0.0833333333333333333333333333333333333333333333333333333333333,0.014865094404917114752602291403112818736709754550808213613698,0.353879911141116927533678326002990052081097430266471836347478
30,2026-09-07,"[1,2)","[0,2)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
30,2026-09-07,"[1,2)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
30,2026-09-07,"[2,4)",<-2,5,0,3,5,0.6,0.230724281276012960514584397140024627212918715729512090080818,0.882379225767352087268459028554864118425276904493775081360116
30,2026-09-07,"[2,4)","[-2,0)",26,0,0,26,0,0,0.128728921859215295149407654933370962769244819176962274963284
30,2026-09-07,"[2,4)","[0,2)",31,0,0,31,0,0,0.110255395460435947523151756013484623904252359343767063579533
30,2026-09-07,"[2,4)",>=2,7,0,0,7,0,0,0.354330435066687400786206839933794738607089448605187126348296
30,2026-09-07,"[4,8)",<-2,6,0,2,6,0.333333333333333333333333333333333333333333333333333333333333,0.096771411105780481356761565536894948952997489896717266451625,0.700006684861607960276140786177184253775544401348882161961965
30,2026-09-07,"[4,8)","[-2,0)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
30,2026-09-07,"[4,8)","[0,2)",36,0,0,36,0,0,0.0964186285944636615382445947927992309228324969090787481472514
30,2026-09-07,"[4,8)",>=2,11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
30,2026-09-07,"[8,infinity)",<-2,2,0,0,2,0,0,0.657619772493346908066213171022805867761678469589830388837810
30,2026-09-07,"[8,infinity)","[-2,0)",11,0,0,11,0,0,0.258832966968031690622885270690496860752291234813264358589584
30,2026-09-07,"[8,infinity)","[0,2)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
30,2026-09-07,"[8,infinity)",>=2,13,0,0,13,0,1E-60,0.228095372354198371443420042369827223554730318588668470106495
30,2026-09-08,"[0,1)",<-2,3,0,3,3,1,0.438502968244954533215461236605189053316202030549110725862112,1
30,2026-09-08,"[0,1)","[-2,0)",18,0,12,18,0.666666666666666666666666666666666666666666666666666666666667,0.437494672959451059906484316895770255686321835811883397540107,0.837212252491663063326929261213116181914180694726950379544859
30,2026-09-08,"[0,1)","[0,2)",11,0,1,11,0.0909090909090909090909090909090909090909090909090909090909091,0.016232172885884845686826985683594359775015595838264491904934,0.377358436451595628459170053972266708113222687190769983304724
30,2026-09-08,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
30,2026-09-08,"[1,2)",<-2,5,0,4,5,0.8,0.375534629762525314372013921647583449989903515711330528044035,0.963775891367569828977116355437082786924683344958530986278769
30,2026-09-08,"[1,2)","[-2,0)",8,0,1,8,0.125,0.022417491450056672799680864765156704300662439077102905272333,0.470888182212853486868029343093234641378134238715551447740093
30,2026-09-08,"[1,2)","[0,2)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
30,2026-09-08,"[1,2)",>=2,4,0,0,4,0,0,0.489890836454597301712536589852471046460117866669254129450196
30,2026-09-08,"[2,4)",<-2,5,0,2,5,0.4,0.117620774232647912731540971445135881574723095506224918639884,0.769275718723987039485415602859975372787081284270487909919182
30,2026-09-08,"[2,4)","[-2,0)",21,0,1,21,0.0476190476190476190476190476190476190476190476190476190476190,0.008455987809826386088833643724683707809443898871529123314198,0.226693600741225617656171211278597619876187574039401424618264
30,2026-09-08,"[2,4)","[0,2)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
30,2026-09-08,"[2,4)",>=2,6,0,0,6,0,0,0.390334287902165324898707055142237608185625673736798285240772
30,2026-09-08,"[4,8)",<-2,10,0,0,10,0,0,0.277532799862889204526030927043294338473666863904268179277910
30,2026-09-08,"[4,8)","[-2,0)",22,0,0,22,0,0,0.148654874608620875261529651123205956231015521669584153863614
30,2026-09-08,"[4,8)","[0,2)",40,0,0,40,0,0,0.0876216011972866346356086872023508038951983377213078295861324
30,2026-09-08,"[4,8)",>=2,15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
30,2026-09-08,"[8,infinity)",<-2,9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
30,2026-09-08,"[8,infinity)","[-2,0)",16,0,0,16,0,0,0.193607680534436484397123030315166534447518308110879063675717
30,2026-09-08,"[8,infinity)","[0,2)",30,0,0,30,0,0,0.113513393173968749941088969242882139187892157115904711864309
30,2026-09-08,"[8,infinity)",>=2,12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
30,2026-09-09,"[0,1)",<-2,3,0,2,3,0.666666666666666666666666666666666666666666666666666666666667,0.207659600802047752945264855140917075218944785512027051294273,0.938508055279603758126555557060812609219789224671009857326435
30,2026-09-09,"[0,1)","[-2,0)",11,0,7,11,0.636363636363636363636363636363636363636363636363636363636364,0.353801174507848911107743964317339908863722471638154880425828,0.848335289046324264176923689130706401840198100685500294504282
30,2026-09-09,"[0,1)","[0,2)",7,0,2,7,0.285714285714285714285714285714285714285714285714285714285714,0.082218924004056765947248749487853093510976457849667296896903,0.641065548167380691532554181912344651606347591552555757252367
30,2026-09-09,"[0,1)",>=2,1,0,0,1,0,0,0.793450685622762572644686990659235135454905747938657255997644
30,2026-09-09,"[1,2)",<-2,5,0,5,5,1,0.565517535216825238915217128474443728190978101116435857204674,1
30,2026-09-09,"[1,2)","[-2,0)",6,0,2,6,0.333333333333333333333333333333333333333333333333333333333333,0.096771411105780481356761565536894948952997489896717266451625,0.700006684861607960276140786177184253775544401348882161961965
30,2026-09-09,"[1,2)","[0,2)",15,0,0,15,0,0,0.203883301035848588906113525033002846962414143120117784623588
30,2026-09-09,"[1,2)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
30,2026-09-09,"[2,4)",<-2,7,0,4,7,0.571428571428571428571428571428571428571428571428571428571429,0.250458364527657221784906094671053427049031992323202445361730,0.841780144748530292388492928195547324578526657876056536588518
30,2026-09-09,"[2,4)","[-2,0)",17,0,0,17,0,0,0.184318135008851803742656742183482675848991885361038668946270
30,2026-09-09,"[2,4)","[0,2)",23,0,0,23,0,0,0.143116618450426838883472276642405084339263420435897481157223
30,2026-09-09,"[2,4)",>=2,5,0,0,5,0,0,0.434482464783174761084782871525556271809021898883564142795326
30,2026-09-09,"[4,8)",<-2,9,0,0,9,0,0,0.299145048419544047401396624497912492455149790579105641605840
30,2026-09-09,"[4,8)","[-2,0)",27,0,0,27,0,1E-61,0.124555029741867063560897531223174706536906133650947916372170
30,2026-09-09,"[4,8)","[0,2)",29,0,0,29,0,0,0.116969798499740742321570618566042766673886847202390383923475
30,2026-09-09,"[4,8)",>=2,8,0,0,8,0,0,0.324407564883880212890280277144521794238395570390205804016566
30,2026-09-09,"[8,infinity)",<-2,14,0,0,14,0,1E-60,0.215310802737635801499416731029276965760554953382265415776069
30,2026-09-09,"[8,infinity)","[-2,0)",12,0,0,12,0,0,0.242494006655240850743536740887323444981368621780736059953412
30,2026-09-09,"[8,infinity)","[0,2)",21,0,0,21,0,0,0.154639018924846951507636945003626730599908470059449552977985
30,2026-09-09,"[8,infinity)",>=2,19,0,0,19,0,0,0.168179224052616251649710921498033188457137988100478093057389
